Time [s],Packet ID,MOSI,MISO
0.000003600000000,0,,0
0.000008950000000,1,,0
0.000014300000000,2,,0
0.000019650000000,3,,0
0.000025000000000,4,,0
0.000030350000000,5,,0
0.000035700000000,6,,0
0.000041050000000,7,,0
0.000046350000000,8,,0
0.000051700000000,9,,0
0.000057050000000,10,,0
0.000075650000000,11,,0
0.000081000000000,12,,0
0.000086350000000,13,,0
0.000091700000000,14,,0
0.000097050000000,15,,0
0.000102400000000,16,,0
0.000107750000000,17,,0
0.000113100000000,18,,0
0.000118450000000,19,,0
0.000123800000000,20,,0
0.000129150000000,21,,0
0.000134500000000,22,,0
0.000139850000000,23,,0
0.000145150000000,24,,0
0.000150500000000,25,,0
0.000155850000000,26,,0
0.000161200000000,27,,0
0.000166550000000,28,,0
0.000171900000000,29,,0
0.000177250000000,30,,0
0.000182600000000,31,,0
0.000187950000000,32,,0
0.000193300000000,33,,0
0.000198650000000,34,,0
0.000204000000000,35,,0
0.000209350000000,36,,0
0.000214700000000,37,,0
0.000220050000000,38,,0
0.000225350000000,39,,0
0.000230700000000,40,,0
0.000236050000000,41,,0
0.000241400000000,42,,0
0.000246750000000,43,,0
0.000252100000000,44,,0
0.000257450000000,45,,0
0.000262800000000,46,,0
0.000268150000000,47,,0
0.000273500000000,48,,0
0.000278850000000,49,,0
0.000284150000000,50,,0
0.000289500000000,51,,0
0.000294850000000,52,,0
0.000300200000000,53,,0
0.000305550000000,54,,0
0.000310900000000,55,,0
0.000316250000000,56,,0
0.000321600000000,57,,0
0.000326950000000,58,,0
0.000332300000000,59,,0
0.000337650000000,60,,0
0.000343000000000,61,,0
0.000348350000000,62,,0
0.000353650000000,63,,0
0.000359000000000,64,,0
0.000364350000000,65,,0
0.000369700000000,66,,0
0.000375050000000,67,,0
0.000380400000000,68,,0
0.000385750000000,69,,0
0.000391100000000,70,,0
0.000396450000000,71,,0
0.000401800000000,72,,0
0.000407150000000,73,,0
0.000412450000000,74,,0
0.000417800000000,75,,0
0.000423150000000,76,,0
0.000428500000000,77,,0
0.000433850000000,78,,0
0.000439200000000,79,,0
0.000444550000000,80,,0
0.000449900000000,81,,0
0.000455250000000,82,,0
0.000460600000000,83,,0
0.000465950000000,84,,0
0.000471300000000,85,,0
0.000476600000000,86,,0
0.000481950000000,87,,0
0.000487300000000,88,,0
0.000492650000000,89,,0
0.000498000000000,90,,0
0.000503350000000,91,,0
0.000508700000000,92,,0
0.000514050000000,93,,0
0.000519400000000,94,,0
0.000524750000000,95,,0
0.000530100000000,96,,0
0.000535450000000,97,,0
0.000540750000000,98,,0
0.000546100000000,99,,0
0.000551450000000,100,,0
0.000556800000000,101,,0
0.000581450000000,102,,4
0.000589100000000,103,,16
0.000597100000000,104,,178
0.000603450000000,105,,0
0.000608800000000,106,,0
0.000614100000000,107,,0
0.000619450000000,108,,0
0.000624800000000,109,,0
0.000630150000000,110,,0
0.000635500000000,111,,0
0.000640850000000,112,,0
0.000646200000000,113,,0
0.000651550000000,114,,0
0.000656900000000,115,,0
0.000662250000000,116,,0
0.000667550000000,117,,0
0.000672900000000,118,,0
0.000678250000000,119,,0
0.000683600000000,120,,0
0.000688950000000,121,,0
0.000694300000000,122,,0
0.000699650000000,123,,0
0.000705000000000,124,,0
0.000710350000000,125,,0
0.000715700000000,126,,0
0.000721050000000,127,,0
0.000726400000000,128,,0
0.000731750000000,129,,254
0.000737100000000,130,,255
0.000742450000000,131,,255
0.000747800000000,132,,255
0.000753100000000,133,,254
0.000758450000000,134,,0
0.000763800000000,135,,0
0.000769150000000,136,,0
0.000774500000000,137,,0
0.000779850000000,138,,0
0.000785200000000,139,,0
0.000790550000000,140,,0
0.000795900000000,141,,0
0.000801250000000,142,,0
0.000806550000000,143,,0
0.000811900000000,144,,0
0.000817250000000,145,,0
0.000822600000000,146,,0
0.000827950000000,147,,0
0.000833300000000,148,,0
0.000838650000000,149,,0
0.000844000000000,150,,0
0.000849350000000,151,,0
0.000854700000000,152,,0
0.000860050000000,153,,0
0.000865400000000,154,,0
0.000870750000000,155,,0
0.000876050000000,156,,0
0.000881400000000,157,,0
0.000886750000000,158,,0
0.000892100000000,159,,0
0.000897450000000,160,,0
0.000902800000000,161,,254
0.000908150000000,162,,255
0.000913500000000,163,,255
0.000918850000000,164,,255
0.000924200000000,165,,254
0.000929550000000,166,,0
0.000934900000000,167,,14
0.000940200000000,168,,31
0.000945550000000,169,,31
0.000950900000000,170,,31
0.000956250000000,171,,63
0.000961600000000,172,,127
0.000966950000000,173,,254
0.000972300000000,174,,254
0.000977650000000,175,,252
0.000983000000000,176,,248
0.000988350000000,177,,224
0.000993700000000,178,,0
0.000999000000000,179,,0
0.001004350000000,180,,0
0.001009700000000,181,,0
0.001015050000000,182,,0
0.001020400000000,183,,0
0.001025750000000,184,,0
0.001031100000000,185,,0
0.001036450000000,186,,0
0.001041800000000,187,,0
0.001047150000000,188,,0
0.001052500000000,189,,0
0.001057850000000,190,,0
0.001076400000000,191,,0
0.001081750000000,192,,0
0.001087100000000,193,,0
0.001092450000000,194,,0
0.001097800000000,195,,0
0.001103150000000,196,,0
0.001108500000000,197,,0
0.001113850000000,198,,0
